Date,Open,High,Low,Close,Parsed_Date,Day
07-01-2020,"10,141.00","10,310.00","10,076.00","10,268.80",2020-07-01 00:00:00,Wednesday
06-30-2020,"9,983.00","10,171.50","9,940.25","10,147.30",2020-06-30 00:00:00,Tuesday
06-29-2020,"9,785.50","9,997.00","9,728.75","9,973.75",2020-06-29 00:00:00,Monday
06-26-2020,"10,087.00","10,120.50","9,824.25","9,865.50",2020-06-26 00:00:00,Friday
06-25-2020,"10,005.30","10,107.00","9,885.50","10,088.30",2020-06-25 00:00:00,Thursday
06-24-2020,"10,183.00","10,242.00","9,927.25","10,010.80",2020-06-24 00:00:00,Wednesday
06-23-2020,"10,121.50","10,296.30","9,972.25","10,196.00",2020-06-23 00:00:00,Tuesday
06-22-2020,"9,868.00","10,134.50","9,843.50","10,124.80",2020-06-22 00:00:00,Monday
06-19-2020,"9,985.00","10,112.50","9,916.00","9,923.50",2020-06-19 00:00:00,Friday
06-18-2020,"9,982.25","10,029.00","9,866.50","9,983.00",2020-06-18 00:00:00,Thursday
06-17-2020,"9,951.50","10,047.50","9,915.25","9,983.00",2020-06-17 00:00:00,Wednesday
06-16-2020,"9,799.75","10,001.80","9,786.50","9,961.50",2020-06-16 00:00:00,Tuesday
06-15-2020,"9,527.00","9,803.00","9,368.25","9,788.50",2020-06-15 00:00:00,Monday
06-15-2020,"9,527.00","9,803.00","9,368.25","9,788.50",2020-06-15 00:00:00,Monday
06-12-2020,"9,610.50","9,837.00","9,481.75","9,632.25",2020-06-12 00:00:00,Friday
06-11-2020,"10,074.00","10,091.50","9,572.00","9,603.50",2020-06-11 00:00:00,Thursday
06-10-2020,"9,960.00","10,155.50","9,958.50","10,087.30",2020-06-10 00:00:00,Wednesday
06-09-2020,"9,887.25","10,005.30","9,811.50","9,951.00",2020-06-09 00:00:00,Tuesday
06-08-2020,"9,819.00","9,901.00","9,747.00","9,884.75",2020-06-08 00:00:00,Monday
06-05-2020,"9,643.50","9,846.25","9,601.75","9,808.50",2020-06-05 00:00:00,Friday
06-04-2020,"9,685.50","9,742.50","9,572.25","9,626.25",2020-06-04 00:00:00,Thursday
06-03-2020,"9,657.50","9,728.25","9,635.50","9,684.75",2020-06-03 00:00:00,Wednesday
06-02-2020,"9,590.00","9,670.00","9,504.75","9,647.75",2020-06-02 00:00:00,Tuesday
06-01-2020,"9,513.00","9,605.75","9,450.25","9,595.00",2020-06-01 00:00:00,Monday
05-29-2020,"9,453.50","9,590.50","9,372.00","9,560.25",2020-05-29 00:00:00,Friday
05-28-2020,"9,436.50","9,565.50","9,320.50","9,460.25",2020-05-28 00:00:00,Thursday
05-27-2020,"9,409.00","9,508.00","9,172.50","9,432.50",2020-05-27 00:00:00,Wednesday
05-26-2020,"9,530.25","9,604.00","9,373.00","9,406.50",2020-05-26 00:00:00,Tuesday
05-22-2020,"9,360.50","9,422.50","9,241.50","9,406.25",2020-05-22 00:00:00,Friday
05-21-2020,"9,494.75","9,510.75","9,352.00","9,355.75",2020-05-21 00:00:00,Thursday
05-20-2020,"9,289.75","9,498.00","9,273.00","9,485.50",2020-05-20 00:00:00,Wednesday
05-19-2020,"9,316.25","9,417.25","9,283.75","9,300.75",2020-05-19 00:00:00,Tuesday
05-18-2020,"9,135.00","9,361.50","9,110.25","9,325.50",2020-05-18 00:00:00,Monday
05-15-2020,"9,085.50","9,148.50","8,925.50","9,096.50",2020-05-15 00:00:00,Friday
05-14-2020,"9,012.75","9,104.00","8,847.00","9,079.50",2020-05-14 00:00:00,Thursday
05-13-2020,"9,045.75","9,202.75","8,878.25","8,992.25",2020-05-13 00:00:00,Wednesday
05-12-2020,"9,282.00","9,345.50","9,040.50","9,078.25",2020-05-12 00:00:00,Tuesday
05-11-2020,"9,194.75","9,339.00","9,118.50","9,279.00",2020-05-11 00:00:00,Monday
05-08-2020,"9,115.00","9,238.00","9,103.25","9,218.25",2020-05-08 00:00:00,Friday
05-07-2020,"8,947.50","9,126.00","8,930.25","9,107.75",2020-05-07 00:00:00,Thursday
05-06-2020,"8,928.50","9,056.50","8,877.75","8,952.00",2020-05-06 00:00:00,Wednesday
05-05-2020,"8,806.25","9,020.00","8,798.50","8,924.25",2020-05-05 00:00:00,Tuesday
05-04-2020,"8,624.00","8,828.00","8,556.25","8,795.50",2020-05-04 00:00:00,Monday
05-01-2020,"8,847.00","8,879.00","8,672.00","8,718.00",2020-05-01 00:00:00,Friday
04-30-2020,"9,109.50","9,144.75","8,856.50","8,988.50",2020-04-30 00:00:00,Thursday
04-29-2020,"8,759.25","9,118.75","8,733.75","9,036.50",2020-04-29 00:00:00,Wednesday
04-28-2020,"8,819.00","8,945.75","8,654.50","8,719.75",2020-04-28 00:00:00,Tuesday
04-27-2020,"8,766.00","8,898.00","8,730.00","8,824.25",2020-04-27 00:00:00,Monday
04-24-2020,"8,588.25","8,780.25","8,498.25","8,769.00",2020-04-24 00:00:00,Friday
04-23-2020,"8,636.25","8,786.50","8,580.50","8,598.75",2020-04-23 00:00:00,Thursday
04-22-2020,"8,447.00","8,700.00","8,400.00","8,638.00",2020-04-22 00:00:00,Wednesday
04-21-2020,"8,695.00","8,763.00","8,342.00","8,431.75",2020-04-21 00:00:00,Tuesday
04-20-2020,"8,799.50","8,846.00","8,687.00","8,692.00",2020-04-20 00:00:00,Monday
04-17-2020,"8,909.75","8,966.75","8,689.50","8,809.00",2020-04-17 00:00:00,Friday
04-16-2020,"8,576.00","8,842.50","8,500.50","8,734.25",2020-04-16 00:00:00,Thursday
04-15-2020,"8,706.25","8,707.50","8,486.50","8,594.00",2020-04-15 00:00:00,Wednesday
04-14-2020,"8,337.00","8,710.00","8,319.00","8,692.50",2020-04-14 00:00:00,Tuesday
04-13-2020,"8,296.00","8,338.75","8,071.00","8,327.25",2020-04-13 00:00:00,Monday
04-09-2020,"8,195.25","8,326.25","8,101.75","8,227.50",2020-04-09 00:00:00,Thursday
04-08-2020,"8,015.00","8,242.00","7,953.25","8,189.75",2020-04-08 00:00:00,Wednesday
04-07-2020,"8,034.25","8,303.25","7,948.00","8,012.00",2020-04-07 00:00:00,Tuesday
04-06-2020,"7,535.75","8,099.00","7,535.50","8,029.75",2020-04-06 00:00:00,Monday
04-03-2020,"7,623.00","7,660.25","7,423.50","7,522.75",2020-04-03 00:00:00,Friday
04-02-2020,"7,473.50","7,656.25","7,376.00","7,627.25",2020-04-02 00:00:00,Thursday
04-01-2020,"7,772.50","7,773.50","7,404.25","7,438.75",2020-04-01 00:00:00,Wednesday
03-31-2020,"7,856.75","7,995.00","7,747.50","7,786.25",2020-03-31 00:00:00,Tuesday
03-30-2020,"7,395.75","7,884.00","7,365.00","7,854.75",2020-03-30 00:00:00,Monday
03-27-2020,"7,882.75","7,893.25","7,551.25","7,568.50",2020-03-27 00:00:00,Friday
03-26-2020,"7,483.50","7,893.50","7,310.25","7,844.00",2020-03-26 00:00:00,Thursday
03-25-2020,"7,544.75","7,761.00","7,371.50","7,467.75",2020-03-25 00:00:00,Wednesday
03-24-2020,"7,005.75","7,572.25","7,005.75","7,554.75",2020-03-24 00:00:00,Tuesday
03-23-2020,"6,798.00","7,316.25","6,628.75","6,984.50",2020-03-23 00:00:00,Monday
03-20-2020,"7,177.00","7,629.00","6,891.00","6,969.00",2020-03-20 00:00:00,Friday
03-19-2020,"7,234.25","7,502.50","6,874.25","7,273.50",2020-03-19 00:00:00,Thursday
03-18-2020,"7,343.25","7,380.00","6,810.00","7,205.50",2020-03-18 00:00:00,Wednesday
03-17-2020,"7,036.25","7,537.00","6,931.25","7,392.25",2020-03-17 00:00:00,Tuesday
03-16-2020,"7,919.75","7,920.00","6,906.00","7,040.50",2020-03-16 00:00:00,Monday
03-13-2020,"7,092.75","7,961.00","6,925.25","7,900.75",2020-03-13 00:00:00,Friday
03-12-2020,"7,987.75","8,095.00","7,117.00","7,201.75",2020-03-12 00:00:00,Thursday
03-11-2020,"8,317.00","8,334.25","7,892.75","8,003.50",2020-03-11 00:00:00,Wednesday
03-10-2020,"7,893.75","8,378.75","7,814.25","8,331.50",2020-03-10 00:00:00,Tuesday
03-09-2020,"8,369.00","8,375.00","7,819.00","7,951.50",2020-03-09 00:00:00,Monday
03-06-2020,"8,677.00","8,726.50","8,310.50","8,503.25",2020-03-06 00:00:00,Friday
03-05-2020,"8,889.00","8,899.75","8,610.75","8,648.75",2020-03-05 00:00:00,Thursday
03-04-2020,"8,557.50","8,950.00","8,508.25","8,896.50",2020-03-04 00:00:00,Wednesday
03-03-2020,"8,830.50","8,917.50","8,511.00","8,582.50",2020-03-03 00:00:00,Tuesday
03-02-2020,"8,349.25","8,883.25","8,224.25","8,791.25",2020-03-02 00:00:00,Monday
02-28-2020,"8,347.00","8,447.25","8,126.25","8,382.75",2020-02-28 00:00:00,Friday
02-27-2020,"8,811.50","8,878.50","8,334.25","8,382.75",2020-02-27 00:00:00,Thursday
02-26-2020,"8,868.25","9,037.50","8,709.50","8,850.25",2020-02-26 00:00:00,Wednesday
02-25-2020,"9,091.00","9,224.25","8,810.00","8,854.25",2020-02-25 00:00:00,Tuesday
02-24-2020,"9,355.25","9,365.00","9,041.25","9,091.00",2020-02-24 00:00:00,Monday
02-21-2020,"9,617.25","9,623.75","9,411.50","9,458.00",2020-02-21 00:00:00,Friday
02-20-2020,"9,744.75","9,763.00","9,517.00","9,624.25",2020-02-20 00:00:00,Thursday
02-19-2020,"9,643.25","9,748.75","9,641.25","9,733.50",2020-02-19 00:00:00,Wednesday
02-18-2020,"9,623.00","9,654.50","9,534.25","9,636.00",2020-02-18 00:00:00,Tuesday
02-14-2020,"9,626.25","9,659.25","9,588.00","9,632.25",2020-02-14 00:00:00,Friday
02-13-2020,"9,621.50","9,644.75","9,511.25","9,613.00",2020-02-13 00:00:00,Thursday
02-12-2020,"9,536.25","9,628.25","9,523.75","9,625.75",2020-02-12 00:00:00,Wednesday
02-11-2020,"9,525.00","9,609.50","9,501.25","9,527.25",2020-02-11 00:00:00,Tuesday
02-10-2020,"9,401.50","9,531.50","9,330.75","9,527.50",2020-02-10 00:00:00,Monday
02-07-2020,"9,467.00","9,471.00","9,385.00","9,409.50",2020-02-07 00:00:00,Friday
02-06-2020,"9,390.00","9,464.00","9,362.50","9,455.50",2020-02-06 00:00:00,Thursday
02-05-2020,"9,357.00","9,462.75","9,317.75","9,381.50",2020-02-05 00:00:00,Wednesday
02-04-2020,"9,099.00","9,369.25","9,073.00","9,355.00",2020-02-04 00:00:00,Tuesday
02-03-2020,"8,982.75","9,155.75","8,975.00","9,114.25",2020-02-03 00:00:00,Monday
01-31-2020,"9,226.50","9,248.75","8,966.00","8,997.75",2020-01-31 00:00:00,Friday
01-30-2020,"9,111.25","9,240.00","9,003.50","9,216.25",2020-01-30 00:00:00,Thursday
01-29-2020,"9,119.50","9,158.75","9,072.25","9,098.50",2020-01-29 00:00:00,Wednesday
01-28-2020,"8,952.50","9,136.25","8,952.50","9,105.25",2020-01-28 00:00:00,Tuesday
01-27-2020,"9,077.00","9,077.00","8,925.50","8,954.50",2020-01-27 00:00:00,Monday
01-24-2020,"9,252.00","9,287.25","9,109.50","9,144.50",2020-01-24 00:00:00,Friday
01-23-2020,"9,190.00","9,253.50","9,151.75","9,248.25",2020-01-23 00:00:00,Thursday
01-22-2020,"9,179.50","9,254.00","9,174.25","9,195.75",2020-01-22 00:00:00,Wednesday
01-21-2020,"9,176.25","9,199.75","9,114.75","9,169.75",2020-01-21 00:00:00,Tuesday
01-17-2020,"9,137.00","9,189.25","9,130.00","9,174.50",2020-01-17 00:00:00,Friday
01-16-2020,"9,061.75","9,140.25","9,061.50","9,133.50",2020-01-16 00:00:00,Thursday
01-15-2020,"9,062.00","9,096.00","9,023.00","9,060.00",2020-01-15 00:00:00,Wednesday
01-14-2020,"9,087.75","9,114.75","9,035.00","9,062.50",2020-01-14 00:00:00,Tuesday
01-13-2020,"8,979.00","9,095.50","8,979.00","9,088.25",2020-01-13 00:00:00,Monday
01-10-2020,"9,010.00","9,055.50","8,966.25","8,978.25",2020-01-10 00:00:00,Friday
01-09-2020,"8,948.75","9,022.25","8,932.50","9,009.00",2020-01-09 00:00:00,Thursday
01-08-2020,"8,841.50","8,972.25","8,678.00","8,944.50",2020-01-08 00:00:00,Wednesday
01-07-2020,"8,853.25","8,894.75","8,825.75","8,853.00",2020-01-07 00:00:00,Tuesday
01-06-2020,"8,772.25","8,873.00","8,723.00","8,847.50",2020-01-06 00:00:00,Monday
01-03-2020,"8,895.50","8,907.25","8,735.25","8,810.00",2020-01-03 00:00:00,Friday
01-02-2020,"8,776.75","8,901.50","8,769.50","8,891.75",2020-01-02 00:00:00,Thursday
12-31-2019,"8,731.75","8,772.25","8,692.25","8,752.25",2019-12-31 00:00:00,Tuesday
12-30-2019,"8,783.50","8,809.75","8,691.25","8,733.75",2019-12-30 00:00:00,Monday
12-27-2019,"8,801.00","8,843.50","8,769.00","8,783.25",2019-12-27 00:00:00,Friday
12-26-2019,"8,730.25","8,805.00","8,729.00","8,804.25",2019-12-26 00:00:00,Thursday
12-24-2019,"8,728.25","8,736.00","8,707.00","8,729.50",2019-12-24 00:00:00,Tuesday
12-23-2019,"8,710.75","8,743.25","8,707.50","8,726.50",2019-12-23 00:00:00,Monday
12-20-2019,"8,679.50","8,724.75","8,665.25","8,710.75",2019-12-20 00:00:00,Friday
12-19-2019,"8,624.75","8,682.50","8,608.75","8,673.50",2019-12-19 00:00:00,Thursday
12-18-2019,"8,597.75","8,641.25","8,595.25","8,620.75",2019-12-18 00:00:00,Wednesday
12-17-2019,"8,604.50","8,626.50","8,592.75","8,605.25",2019-12-17 00:00:00,Tuesday
12-16-2019,"8,534.00","8,617.50","8,530.00","8,606.00",2019-12-16 00:00:00,Monday
12-13-2019,"8,521.00","8,549.00","8,461.75","8,521.00",2019-12-13 00:00:00,Friday
12-12-2019,"8,431.75","8,488.25","8,405.75","8,405.50",2019-12-12 00:00:00,Thursday
12-11-2019,"8,366.25","8,411.00","8,345.00","8,405.50",2019-12-11 00:00:00,Wednesday
12-10-2019,"8,354.50","8,398.00","8,297.00","8,363.75",2019-12-10 00:00:00,Tuesday
12-09-2019,"8,401.50","8,427.25","8,347.00","8,356.00",2019-12-09 00:00:00,Monday
12-06-2019,"8,311.00","8,409.50","8,307.75","8,400.25",2019-12-06 00:00:00,Friday
12-05-2019,"8,296.25","8,340.00","8,273.25","8,309.25",2019-12-05 00:00:00,Thursday
12-04-2019,"8,258.75","8,319.25","8,220.50","8,295.25",2019-12-04 00:00:00,Wednesday
12-03-2019,"8,313.75","8,337.50","8,168.25","8,251.25",2019-12-03 00:00:00,Tuesday
12-02-2019,"8,424.50","8,457.25","8,276.50","8,316.00",2019-12-02 00:00:00,Monday
11-29-2019,"8,442.75","8,451.00","8,406.50","8,417.50",2019-11-29 00:00:00,Friday
11-27-2019,"8,402.75","8,458.75","8,397.00","8,454.75",2019-11-27 00:00:00,Wednesday
11-26-2019,"8,374.25","8,422.00","8,366.25","8,400.75",2019-11-26 00:00:00,Tuesday
11-25-2019,"8,303.25","8,379.25","8,296.50","8,376.50",2019-11-25 00:00:00,Monday
11-22-2019,"8,280.25","8,313.50","8,233.25","8,280.50",2019-11-22 00:00:00,Friday
11-21-2019,"8,261.50","8,308.00","8,240.00","8,274.50",2019-11-21 00:00:00,Thursday
11-20-2019,"8,333.00","8,348.00","8,231.00","8,291.75",2019-11-20 00:00:00,Wednesday
11-19-2019,"8,335.00","8,379.00","8,312.50","8,341.50",2019-11-19 00:00:00,Tuesday
11-18-2019,"8,318.75","8,367.00","8,279.25","8,333.50",2019-11-18 00:00:00,Monday
11-15-2019,"8,267.50","8,324.00","8,261.25","8,318.75",2019-11-15 00:00:00,Friday
11-14-2019,"8,269.00","8,285.50","8,216.25","8,265.50",2019-11-14 00:00:00,Thursday
11-13-2019,"8,273.00","8,281.50","8,220.00","8,265.75",2019-11-13 00:00:00,Wednesday
11-12-2019,"8,253.25","8,300.25","8,228.50","8,275.00",2019-11-12 00:00:00,Tuesday
11-11-2019,"8,257.25","8,261.75","8,206.50","8,249.75",2019-11-11 00:00:00,Monday
11-08-2019,"8,230.00","8,264.25","8,190.00","8,257.25",2019-11-08 00:00:00,Friday
11-07-2019,"8,213.75","8,282.25","8,190.00","8,230.50",2019-11-07 00:00:00,Thursday
11-06-2019,"8,208.00","8,228.25","8,161.00","8,207.25",2019-11-06 00:00:00,Wednesday
11-05-2019,"8,221.50","8,248.00","8,193.25","8,210.75",2019-11-05 00:00:00,Tuesday
11-04-2019,"8,165.00","8,233.75","8,164.00","8,215.75",2019-11-04 00:00:00,Monday
11-01-2019,"8,094.25","8,168.00","8,084.50","8,160.25",2019-11-01 00:00:00,Friday
10-31-2019,"8,128.50","8,139.00","8,046.00","8,090.25",2019-10-31 00:00:00,Thursday
10-30-2019,"8,057.25","8,141.00","8,020.50","8,111.25",2019-10-30 00:00:00,Wednesday
10-29-2019,"8,109.25","8,118.75","8,050.75","8,055.25",2019-10-29 00:00:00,Tuesday
10-28-2019,"8,048.00","8,127.50","8,048.00","8,094.75",2019-10-28 00:00:00,Monday
10-25-2019,"7,928.50","8,041.50","7,918.50","8,035.75",2019-10-25 00:00:00,Friday
10-24-2019,"7,922.75","7,984.00","7,913.25","7,928.25",2019-10-24 00:00:00,Thursday
10-23-2019,"7,846.25","7,918.25","7,810.25","7,901.50",2019-10-23 00:00:00,Wednesday
10-22-2019,"7,949.25","7,988.75","7,837.25","7,858.75",2019-10-22 00:00:00,Tuesday
10-21-2019,"7,874.25","7,951.75","7,865.75","7,948.25",2019-10-21 00:00:00,Monday
10-18-2019,"7,953.75","7,958.50","7,835.75","7,880.75",2019-10-18 00:00:00,Friday
10-17-2019,"7,954.25","7,994.75","7,922.00","7,952.75",2019-10-17 00:00:00,Thursday
10-16-2019,"7,960.00","7,960.25","7,907.50","7,948.50",2019-10-16 00:00:00,Wednesday
10-15-2019,"7,862.25","7,971.75","7,859.75","7,959.75",2019-10-15 00:00:00,Tuesday
10-14-2019,"7,850.25","7,894.75","7,807.00","7,857.50",2019-10-14 00:00:00,Monday
10-11-2019,"7,783.25","7,918.50","7,767.00","7,859.00",2019-10-11 00:00:00,Friday
10-10-2019,"7,702.25","7,798.75","7,583.25","7,760.25",2019-10-10 00:00:00,Thursday
10-09-2019,"7,621.00","7,732.00","7,604.50","7,699.75",2019-10-09 00:00:00,Wednesday
10-08-2019,"7,736.00","7,784.50","7,613.50","7,622.00",2019-10-08 00:00:00,Tuesday
10-07-2019,"7,712.50","7,799.75","7,680.00","7,740.00",2019-10-07 00:00:00,Monday
10-04-2019,"7,656.75","7,773.75","7,624.00","7,767.25",2019-10-04 00:00:00,Friday
10-03-2019,"7,551.50","7,661.50","7,474.25","7,658.50",2019-10-03 00:00:00,Thursday
10-02-2019,"7,711.00","7,730.50","7,525.50","7,546.25",2019-10-02 00:00:00,Wednesday
10-01-2019,"7,784.00","7,841.50","7,691.00","7,695.50",2019-10-01 00:00:00,Tuesday
09-30-2019,"7,735.50","7,788.75","7,705.75","7,770.50",2019-09-30 00:00:00,Monday
09-27-2019,"7,787.00","7,822.00","7,641.00","7,701.25",2019-09-27 00:00:00,Friday
09-26-2019,"7,822.50","7,842.75","7,734.75","7,787.25",2019-09-26 00:00:00,Thursday
09-25-2019,"7,738.25","7,844.25","7,663.00","7,820.25",2019-09-25 00:00:00,Wednesday
09-24-2019,"7,869.00","7,904.75","7,701.75","7,735.25",2019-09-24 00:00:00,Tuesday
09-23-2019,"7,839.25","7,897.50","7,807.75","7,850.50",2019-09-23 00:00:00,Monday
09-20-2019,"7,921.00","7,952.25","7,810.75","7,830.50",2019-09-20 00:00:00,Friday
09-19-2019,"7,925.00","7,973.75","7,852.50","7,918.00",2019-09-19 00:00:00,Thursday
09-18-2019,"7,916.25","7,929.50","7,813.50","7,918.00",2019-09-18 00:00:00,Wednesday
09-17-2019,"7,887.00","7,921.50","7,850.75","7,914.50",2019-09-17 00:00:00,Tuesday
09-16-2019,"7,878.50","7,895.00","7,798.25","7,879.50",2019-09-16 00:00:00,Monday
09-13-2019,"7,938.00","7,978.50","7,904.00","7,908.25",2019-09-13 00:00:00,Friday
09-12-2019,"7,913.75","8,002.50","7,908.50","7,942.50",2019-09-12 00:00:00,Thursday
09-11-2019,"7,818.50","7,905.00","7,786.50","7,889.75",2019-09-11 00:00:00,Wednesday
09-10-2019,"7,834.00","7,857.75","7,744.25","7,815.00",2019-09-10 00:00:00,Tuesday
09-09-2019,"7,857.00","7,887.00","7,798.50","7,830.75",2019-09-09 00:00:00,Monday
09-06-2019,"7,853.50","7,895.00","7,838.25","7,857.75",2019-09-06 00:00:00,Friday
09-05-2019,"7,722.00","7,886.75","7,717.25","7,855.50",2019-09-05 00:00:00,Thursday
09-04-2019,"7,614.25","7,730.00","7,608.50","7,722.75",2019-09-04 00:00:00,Wednesday
09-03-2019,"7,614.00","7,676.75","7,587.50","7,617.50",2019-09-03 00:00:00,Tuesday
08-30-2019,"7,704.25","7,770.50","7,646.00","7,690.75",2019-08-30 00:00:00,Friday
08-29-2019,"7,582.25","7,730.25","7,548.50","7,712.00",2019-08-29 00:00:00,Thursday
08-28-2019,"7,564.00","7,605.75","7,504.25","7,599.25",2019-08-28 00:00:00,Wednesday
08-27-2019,"7,591.50","7,648.50","7,537.00","7,562.75",2019-08-27 00:00:00,Tuesday
08-26-2019,"7,435.00","7,626.00","7,353.25","7,590.50",2019-08-26 00:00:00,Monday
08-23-2019,"7,705.75","7,762.00","7,447.75","7,504.50",2019-08-23 00:00:00,Friday
08-22-2019,"7,756.00","7,782.25","7,654.00","7,711.25",2019-08-22 00:00:00,Thursday
08-21-2019,"7,655.00","7,765.75","7,652.25","7,750.25",2019-08-21 00:00:00,Wednesday
08-20-2019,"7,717.25","7,752.00","7,655.50","7,668.00",2019-08-20 00:00:00,Tuesday
08-19-2019,"7,617.25","7,750.00","7,616.00","7,727.50",2019-08-19 00:00:00,Monday
08-16-2019,"7,509.25","7,632.50","7,502.50","7,611.75",2019-08-16 00:00:00,Friday
08-15-2019,"7,469.00","7,572.75","7,388.25","7,496.25",2019-08-15 00:00:00,Thursday
08-14-2019,"7,746.50","7,767.50","7,477.00","7,488.75",2019-08-14 00:00:00,Wednesday
08-13-2019,"7,570.25","7,789.50","7,514.00","7,748.00",2019-08-13 00:00:00,Tuesday
08-12-2019,"7,654.50","7,710.00","7,534.75","7,566.75",2019-08-12 00:00:00,Monday
08-09-2019,"7,699.50","7,724.00","7,596.75","7,660.25",2019-08-09 00:00:00,Friday
08-08-2019,"7,553.50","7,738.50","7,526.00","7,735.75",2019-08-08 00:00:00,Thursday
08-07-2019,"7,512.75","7,577.50","7,387.50","7,553.25",2019-08-07 00:00:00,Wednesday
08-06-2019,"7,349.00","7,549.00","7,224.50","7,515.50",2019-08-06 00:00:00,Tuesday
08-05-2019,"7,701.75","7,705.50","7,359.75","7,385.25",2019-08-05 00:00:00,Monday
08-02-2019,"7,797.00","7,806.00","7,650.25","7,702.25",2019-08-02 00:00:00,Friday
08-01-2019,"7,834.00","8,014.50","7,819.50","7,808.25",2019-08-01 00:00:00,Thursday
07-31-2019,"7,992.50","8,001.25","7,880.25","7,866.75",2019-07-31 00:00:00,Wednesday
07-30-2019,"8,004.25","8,020.00","7,928.25","7,963.25",2019-07-30 00:00:00,Tuesday
07-29-2019,"8,017.50","8,031.75","7,951.75","8,001.25",2019-07-29 00:00:00,Monday
07-26-2019,"7,992.00","8,040.75","7,987.50","8,019.75",2019-07-26 00:00:00,Friday
07-25-2019,"8,004.50","8,034.50","7,917.25","7,981.75",2019-07-25 00:00:00,Thursday
07-24-2019,"7,944.00","8,051.75","7,925.25","8,038.00",2019-07-24 00:00:00,Wednesday
07-23-2019,"7,926.50","7,985.75","7,908.00","7,983.75",2019-07-23 00:00:00,Tuesday
07-22-2019,"7,830.00","7,936.50","7,826.25","7,924.75",2019-07-22 00:00:00,Monday
07-19-2019,"7,950.50","7,980.75","7,815.25","7,842.75",2019-07-19 00:00:00,Friday
07-18-2019,"7,868.00","7,954.75","7,833.00","7,933.50",2019-07-18 00:00:00,Thursday
07-17-2019,"7,939.75","7,966.25","7,868.00","7,885.50",2019-07-17 00:00:00,Wednesday
07-16-2019,"7,982.75","8,001.50","7,924.00","7,942.75",2019-07-16 00:00:00,Tuesday
07-15-2019,"7,958.25","7,992.00","7,941.25","7,986.75",2019-07-15 00:00:00,Monday
07-12-2019,"7,917.25","7,967.50","7,911.75","7,960.00",2019-07-12 00:00:00,Friday
07-11-2019,"7,924.25","7,963.25","7,894.25","7,918.75",2019-07-11 00:00:00,Thursday
07-10-2019,"7,848.00","7,949.50","7,811.25","7,928.75",2019-07-10 00:00:00,Wednesday
07-09-2019,"7,802.25","7,858.75","7,743.00","7,845.25",2019-07-09 00:00:00,Tuesday
07-08-2019,"7,855.00","7,863.50","7,777.50","7,801.00",2019-07-08 00:00:00,Monday
07-05-2019,"7,901.75","7,909.75","7,797.25","7,851.50",2019-07-05 00:00:00,Friday
07-03-2019,"7,840.25","7,892.75","7,824.50","7,887.50",2019-07-03 00:00:00,Wednesday
07-02-2019,"7,792.50","7,843.25","7,763.00","7,838.25",2019-07-02 00:00:00,Tuesday
07-01-2019,"7,781.50","7,849.75","7,759.00","7,790.00",2019-07-01 00:00:00,Monday
06-28-2019,"7,685.25","7,726.00","7,664.00","7,693.75",2019-06-28 00:00:00,Friday
06-27-2019,"7,641.00","7,716.50","7,640.75","7,690.50",2019-06-27 00:00:00,Thursday
06-26-2019,"7,633.00","7,719.00","7,616.25","7,650.00",2019-06-26 00:00:00,Wednesday
06-25-2019,"7,753.00","7,779.50","7,609.50","7,628.75",2019-06-25 00:00:00,Tuesday
06-24-2019,"7,744.50","7,794.25","7,731.75","7,758.75",2019-06-24 00:00:00,Monday
06-21-2019,"7,762.75","7,803.50","7,726.00","7,751.50",2019-06-21 00:00:00,Friday
06-20-2019,"7,696.25","7,821.00","7,692.75","7,772.75",2019-06-20 00:00:00,Thursday
06-19-2019,"7,668.00","7,713.50","7,630.00","7,702.00",2019-06-19 00:00:00,Wednesday
06-18-2019,"7,570.50","7,721.75","7,541.75","7,673.50",2019-06-18 00:00:00,Tuesday
06-17-2019,"7,508.00","7,577.50","7,507.00","7,561.25",2019-06-17 00:00:00,Monday
06-14-2019,"7,528.50","7,547.25","7,477.75","7,504.75",2019-06-14 00:00:00,Friday
06-13-2019,"7,502.00","7,562.50","7,446.25","7,549.00",2019-06-13 00:00:00,Thursday
06-12-2019,"7,517.75","7,531.00","7,461.00","7,473.25",2019-06-12 00:00:00,Wednesday
06-11-2019,"7,519.50","7,600.75","7,492.75","7,518.25",2019-06-11 00:00:00,Tuesday
06-10-2019,"7,469.00","7,578.50","7,431.25","7,515.50",2019-06-10 00:00:00,Monday
06-07-2019,"7,266.50","7,453.00","7,257.75","7,419.50",2019-06-07 00:00:00,Friday
06-06-2019,"7,213.75","7,299.25","7,181.00","7,282.25",2019-06-06 00:00:00,Thursday
06-05-2019,"7,189.00","7,245.25","7,150.25","7,228.50",2019-06-05 00:00:00,Wednesday
06-04-2019,"7,008.75","7,186.50","6,981.75","7,179.25",2019-06-04 00:00:00,Tuesday
06-03-2019,"7,110.00","7,132.50","6,941.25","6,993.75",2019-06-03 00:00:00,Monday
05-31-2019,"7,251.75","7,256.00","7,129.25","7,133.50",2019-05-31 00:00:00,Friday
05-30-2019,"7,214.75","7,271.25","7,208.50","7,255.25",2019-05-30 00:00:00,Thursday
05-29-2019,"7,291.50","7,296.00","7,183.25","7,216.00",2019-05-29 00:00:00,Wednesday
05-28-2019,"7,312.75","7,371.75","7,280.25","7,295.25",2019-05-28 00:00:00,Tuesday
